date,Close,Return,LogReturn,Gap,Body,UpperShadow,LowerShadow,BETA10,BETA20,BETA30,BETA5,BETA60,CNTD10,CNTD20,CNTD30,CNTD5,CNTD60,CNTN10,CNTN20,CNTN30,CNTN5,CNTN60,CNTP10,CNTP20,CNTP30,CNTP5,CNTP60,CORD10,CORD20,CORD30,CORD5,CORR10,CORR20,CORR30,CORR5,IMAX10,IMAX20,IMAX30,IMAX5,IMIN10,IMIN20,IMIN30,IMIN5,IMXD10,IMXD20,IMXD30,IMXD5,MA10,MA20,MA30,MA5,MA60,MAX10,MAX20,MAX30,MAX5,MIN10,MIN20,MIN30,MIN5,QTLD10,QTLD20,QTLD30,QTLD5,QTLD60,QTLU10,QTLU20,QTLU30,QTLU5,QTLU60,RANK10,RANK20,RANK30,RANK5,RANK60,RESI10,RESI20,RESI30,RESI5,RESI60,ROC10,ROC20,ROC30,ROC5,ROC60,RSQR10,RSQR20,RSQR30,RSQR5,RSQR60,RSV10,RSV20,RSV30,RSV5,STD10,STD20,STD30,STD5,STD60,SUMD10,SUMD20,SUMD30,SUMD5,SUMD60,SUMN10,SUMN20,SUMN30,SUMN5,SUMN60,SUMP10,SUMP20,SUMP30,SUMP5,SUMP60,VMA10,VMA20,VMA30,VMA5,VSTD10,VSTD20,VSTD30,VSTD5,VSUMD10,VSUMD20,VSUMD30,VSUMD5,VSUMN10,VSUMN20,VSUMN30,VSUMN5,VSUMP10,VSUMP20,VSUMP30,VSUMP5,WVMA10,WVMA20,WVMA30,WVMA5
2026-07-31T18:55:00Z,16.4599990845,-0.0066385403,-0.0066606734,0.0006035141,-0.0072376864,0.0012063002,0.0024124854,-0.0053094805,-0.0034168067,-0.0003114035,-0.0020048715,-0.0021152931,-0.5,-0.15,-0.0333333333,-0.4,-0.25,0.7,0.55,0.5,0.6,0.6166666667,0.2,0.4,0.4666666667,0.2,0.3666666667,0,0,0,0,0,0,0,0,0,0.25,0.5,0.2,0.9,0.95,0.9666666667,0.8,-0.9,-0.7,-0.4666666667,-0.6,1.0193196119,1.0395504868,1.0349129796,1.006682905,1.0638214416,1.075941681,1.1360875944,1.1360875944,1.0145809047,0.9975699265,0.9975699265,0.9975699265,0.9975699265,1.006682905,1.0103280733,1.01336581,1.006682905,1.0212636939,1.0285541462,1.0601459133,1.0498178401,1.006682905,1.1075334481,0.1,0.05,0.0333333333,0.2,0.0166666667,0.0045730503,-0.007090823,-0.0303976296,-0.002673162,-0.0014202955,-0.0474537945,-0.0413512515,-0.0155502536,-0.0102224946,-0.1373166064,0.840416136,0.5095222029,0.0127095917,0.45,0.6141005874,0.0310070069,0.0175434194,0.0175434194,0.1428532503,0.016635345,0.0276016268,0.0239081981,0.0042266402,0.0467467146,-0.7735840229,-0.1913748792,-0.0562771421,-0.4358961819,-0.2668024859,0.8867920115,0.5956874396,0.528138571,0.7179480909,0.633401243,0.1132079885,0.4043125604,0.471861429,0.2820519091,0.366598757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-31T19:15:00Z,16.2000007629,-0.0157957677,-0.0159218503,-0,-0.0157957677,0.0042528315,0,-0.0052338186,-0.0041492636,-0.0008040484,-0.0066049361,-0.0021291575,-0.7,-0.25,-0.0333333333,-0.4,-0.25,0.8,0.6,0.5,0.6,0.6166666667,0.1,0.35,0.4666666667,0.2,0.3666666667,0,0,0,0,0,0,0,0,0,0.2,0.4666666667,0,0.9,0.95,0.9666666667,0.8,-0.9,-0.75,-0.5,-0.8,1.0289505603,1.0530246486,1.0505555094,1.0182715513,1.0780452154,1.0697530313,1.1543209804,1.1543209804,1.0308641961,1,1,1,1,1.0228394392,1.0228394392,1.0296296,1.0160492784,1.0376542392,1.0407407294,1.0771604902,1.0666666588,1.0228394392,1.1246912627,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0053983765,-0.0136066444,-0.038896808,-0.0050616792,-0.0152350678,-0.0630422264,-0.0603247693,-0.0281943198,-0.0223294471,-0.1460199605,0.8437897899,0.6147767983,0.0732995032,0.8561938838,0.6119903772,0,0,0,0,0.0163654711,0.0305146306,0.0257051939,0.0100947962,0.0471341633,-0.8320603129,-0.2666664384,-0.0973084248,-0.6271166715,-0.2778333742,0.9160301565,0.6333332192,0.5486542124,0.8135583358,0.6389166871,0.0839698435,0.3666667808,0.4513457876,0.1864416642,0.3610833129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-31T19:35:00Z,16.0599994659,-0.008642055,-0.0086796141,-0,-0.008642055,0.0018517764,0,-0.0050605713,-0.0048666208,-0.0012517027,-0.0086550401,-0.0021173895,-0.7,-0.35,-0.1,-0.8,-0.2833333333,0.8,0.65,0.5333333333,0.8,0.6333333333,0.1,0.3,0.4333333333,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0.4333333333,0,0.9,0.95,0.9666666667,0.8,-0.9,-0.8,-0.5333333333,-0.8,1.0306974115,1.0584371498,1.0579909062,1.0194271659,1.0842777421,1.0709838938,1.1643836479,1.1643836479,1.0386052839,1,1,1,1,1.0249065773,1.0317559306,1.0354918875,1.0087173911,1.0448319579,1.0386052839,1.0865505195,1.0759652093,1.0317559306,1.1313823587,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0079248406,-0.0122042526,-0.0398412172,-0.0021170858,-0.0218147525,-0.0673635246,-0.0700637498,-0.0491415011,-0.0371703134,-0.1596023572,0.8573396593,0.7043170368,0.149321283,0.9067492556,0.6103761417,0,0,0,0,0.0156982075,0.0334379183,0.0280368716,0.0128540646,0.0469355894,-0.840578949,-0.301745866,-0.1747368962,-1,-0.3059178891,0.9202894745,0.650872933,0.5873684481,1,0.6529589446,0.0797105255,0.349127067,0.4126315519,0,0.3470410554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-31T19:55:00Z,16.0499992371,-0.0006226793,-0.0006228732,-0,-0.0006226793,0.0018680378,0.0143212671,-0.0052072158,-0.0056730633,-0.0016916,-0.0089719664,-0.0020893825,-0.7,-0.35,-0.1,-0.8,-0.2833333333,0.8,0.65,0.5333333333,0.8,0.6333333333,0.1,0.3,0.4333333333,0,0.35,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0.9,0.95,0.9666666667,0.8,-0.9,-0.85,-0.5666666667,-0.8,1.0258567323,1.0560125098,1.0569886287,1.0135825808,1.081879591,1.060436216,1.1651091372,1.1651091372,1.0355141202,0.9856698098,0.9856698098,0.9856698098,0.9856698098,1.0093458899,1.032398784,1.032398784,1.0006230672,1.0454829585,1.0361370686,1.0872275135,1.076635608,1.025545163,1.1277259341,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0024242613,-0.0021184083,-0.0324604289,0.0043613519,-0.0202428057,-0.0519787981,-0.0580986869,-0.0474778116,-0.0313820439,-0.1557075727,0.8613031325,0.8332456904,0.239161013,0.9278693061,0.6085128019,0.1916661633,0.0798609225,0.0798609225,0.2874990165,0.016115899,0.0358366098,0.0299393043,0.0131722277,0.0463856241,-0.7999993064,-0.2612141001,-0.1694917925,-1,-0.2995952675,0.8999996532,0.63060705,0.5847458963,1,0.6497976338,0.1000003468,0.36939295,0.4152541037,0,0.3502023662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-03T07:15:00Z,16.1100006104,0.0037384035,0.003731433,,,,,-0.0047551836,-0.0062871347,-0.0021066239,-0.0052762163,-0.0020560573,-0.5,-0.35,-0.0333333333,-0.6,-0.25,0.7,0.65,0.5,0.8,0.6166666667,0.2,0.3,0.4666666667,0.2,0.3666666667,,,,,,,,,,,,,,,,,,,,,1.0173804562,1.0491309369,1.0516655932,1.0040967858,1.0750465116,,,,,,,,,1,1.0217255407,1.0285536354,0.9968962668,1.0397268383,1.0285536354,1.0831781565,1.0726257003,1.0055866014,1.1222842482,0.3,0.15,0.1,0.6,0.05,0.0040178699,0.0105968426,-0.0211195471,0.0064556467,-0.0143928211,-0.0444839842,-0.0556857494,-0.0399284892,-0.0277609591,-0.1439957029,0.8307310238,0.9392879178,0.3402228174,0.6286973233,0.6058566766,,,,,0.014985252,0.0374066849,0.0312603981,0.0094105885,0.0457457304,-0.6880708901,-0.2480412345,-0.142250517,-0.793099366,-0.277948624,0.8440354451,0.6240206173,0.5711252585,0.896549683,0.638974312,0.1559645549,0.3759793827,0.4288747415,0.103450317,0.361025688,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T07:35:00Z,16.1000003815,-0.0006207466,-0.0006209394,-0,-0.0006207466,0.0012413749,0.0018622399,-0.0047468446,-0.0061406629,-0.0025021593,-0.0009316746,-0.0020350198,-0.5,-0.45,-0.1,-0.6,-0.25,0.7,0.7,0.5333333333,0.8,0.6166666667,0.2,0.25,0.4333333333,0.2,0.3666666667,,,,,,,,,,,,,,,,,,,,,1.0147204662,1.0445651938,1.0508488392,1.0002484292,1.0730123957,,,,,,,,,1,1.0062112037,1.0291925032,0.9975154711,1.0385092495,1.0291925032,1.0739130749,1.0732919427,1.0006211322,1.115527867,0.3,0.15,0.1,0.6,0.05,0.0066403345,0.0137711042,-0.0145675295,0.0016149201,-0.012979313,-0.0318700425,-0.0944882025,-0.0422367107,-0.0218711253,-0.1394975324,0.8290542549,0.9295370114,0.4403057818,0.15934447,0.6031964712,,,,,0.0149740925,0.0367263477,0.0326382588,0.0033007358,0.0453773921,-0.609192076,-0.5384611623,-0.1513856535,-0.749995033,-0.2704661975,0.804596038,0.7692305811,0.5756928267,0.8749975165,0.6352330988,0.195403962,0.2307694189,0.4243071733,0.1250024835,0.3647669012,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T07:55:00Z,16.0300006866,-0.004347807,-0.0043572862,-0.0018633966,-0.0024890485,0.0037336321,0,-0.004843187,-0.0054779812,-0.0029131974,-0.0000623607,-0.0020682423,-0.5,-0.55,-0.1666666667,-0.6,-0.25,0.7,0.75,0.5666666667,0.8,0.6166666667,0.2,0.2,0.4,0.2,0.3666666667,,,,,,,,,,,,,,,,,,,,,1.0157828631,1.0422644642,1.0537949275,1.0024952831,1.0753898473,,,,,,,,,1.0018714147,1.0049906376,1.0268246026,1.0012475702,1.0405489451,1.0336867739,1.0779787864,1.0779787864,1.004366793,1.117903887,0.1,0.05,0.0333333333,0.2,0.0166666667,0.0060114785,0.0097763571,-0.0115535647,-0.0023705618,-0.0143766986,-0.032588957,-0.1206801377,-0.0469678372,-0.0104938314,-0.121643798,0.8399529337,0.9539040143,0.5419971699,0.0021723271,0.6077869916,,,,,0.0151785658,0.0323417878,0.0342500045,0.0018921829,0.0459437058,-0.6136331617,-0.8029182396,-0.1663155139,-0.5862014535,-0.2397407407,0.8068165809,0.9014591198,0.5831577569,0.7931007268,0.6198703703,0.1931834191,0.0985408802,0.4168422431,0.2068992732,0.3801296297,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T08:15:00Z,16.1700000763,0.008733586,0.0086956689,-0,0.008733586,0,0,-0.0035456546,-0.0050827455,-0.003181437,0.0009894976,-0.0020295781,-0.5,-0.45,-0.1666666667,-0.2,-0.25,0.7,0.7,0.5666666667,0.6,0.6166666667,0.2,0.25,0.4,0.4,0.3666666667,,,,,,,,,,,,,,,,,,,,,1.0038342544,1.02897341,1.0432075879,0.9951762599,1.0637085089,,,,,,,,,0.9931972412,0.9962894579,1.00185533,0.9925787979,1.0309214593,1.0179343851,1.0649350174,1.0686456775,0.9962894579,1.1057513343,0.6,0.3,0.2,1,0.1,0.0121211914,0.0193126724,0.0029232479,0.002844745,-0.0038359547,-0.0305755527,-0.0786324342,-0.0420615592,0.0068493533,-0.1245262221,0.6439033945,0.9243799125,0.6229675024,0.2119248463,0.6041391519,,,,,0.0126915026,0.0304837886,0.0348883032,0.0030397564,0.0452207311,-0.5604387313,-0.6272715844,-0.1469976843,0.379311252,-0.2505445709,0.7802193656,0.8136357922,0.5734988422,0.310344374,0.6252722854,0.2197806344,0.1863642078,0.4265011578,0.689655626,0.3747277146,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T08:35:00Z,16.1100006104,-0.0037105421,-0.0037174432,-0,-0.0037105421,0.0030920988,0,-0.002573211,-0.0047749731,-0.0034366071,0.0004345108,-0.002038672,-0.5,-0.45,-0.2333333333,-0.2,-0.25,0.7,0.7,0.6,0.6,0.6166666667,0.2,0.25,0.3666666667,0.4,0.3666666667,,,,,,,,,,,,,,,,,,,,,1.0047175325,1.0286467711,1.0452306735,0.999627552,1.0654665446,,,,,,,,,0.9968962668,1,1.0037243615,0.9993792534,1.0322779969,1.0055866014,1.0509000412,1.0726257003,1,1.1080074305,0.6,0.3,0.2,0.8,0.1,0.006861917,0.0167154737,0.0046001296,-0.0004965736,-0.0053257216,-0.0277609591,-0.0767908363,-0.0529100298,0.0037384035,-0.1167762712,0.4715744992,0.8962823777,0.6836714038,0.0493951288,0.6044546446,,,,,0.0107628483,0.0290833433,0.0359745525,0.0027648624,0.0454114942,-0.5348822768,-0.6203693892,-0.189075541,0.1764745481,-0.2364038964,0.7674411384,0.8101846946,0.5945377705,0.4117627259,0.6182019482,0.2325588616,0.1898153054,0.4054622295,0.5882372741,0.3817980518,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T08:55:00Z,16.0400009155,-0.0043451081,-0.0043545756,-0.0006207466,-0.0037266748,0.0024844104,0,-0.0014849154,-0.004315807,-0.0037292749,-0.0002493704,-0.0019928812,-0.6,-0.55,-0.2333333333,-0.6,-0.2833333333,0.8,0.75,0.6,0.8,0.6333333333,0.2,0.2,0.3666666667,0.2,0.35,,,,,,,,0,,,,0.6,,,,0.2,,,,0.4,1.005797959,1.0284600479,1.0479218106,1.003117183,1.067279658,,,,1.0112218446,,,,0.9993765444,1.0006233367,1.0037406149,1.0043640705,1,1.033042316,1.0081046854,1.0511221726,1.0773067145,1.0043640705,1.1084787825,0.2,0.1,0.0666666667,0.4,0.0333333333,0.0008841605,0.0125401184,0.006152675,-0.0026184423,-0.0084896625,-0.0319854429,-0.0855188097,-0.0531286653,-0.0043451081,-0.1454448309,0.3196667341,0.8797341507,0.7531997785,0.0123072048,0.5994100576,,,,0.052633164,0.007543623,0.0265327407,0.0371927701,0.0031789238,0.0445779095,-0.5698909735,-0.7009335299,-0.189075541,-0.2,-0.3192982206,0.7849454868,0.8504667649,0.5945377705,0.6,0.6596491103,0.2150545132,0.1495332351,0.4054622295,0.4,0.3403508897,,,,0,,,,0,,,,,,,,,,,,,,,,0
2026-08-03T09:15:00Z,16.0400009155,-0,-0,-0,0,0.0031171592,0.0006234556,-0.0004420701,-0.0039511159,-0.0038830891,-0.0006857774,-0.0019065452,-0.5,-0.5,-0.2666666667,-0.4,-0.3,0.7,0.7,0.6,0.6,0.6333333333,0.2,0.2,0.3333333333,0.2,0.3333333333,,,,0,,,,0,,,,0.4,,,,0,,,,0.4,1.0031795167,1.0245947122,1.0455735166,1.00236906,1.0642247968,,,,1.0112218446,,,,0.9993765444,1,1.0012467923,1.0043640705,1,1.033042316,1.0043640705,1.039900209,1.0773067145,1.0043640705,1.1003739782,0.3,0.15,0.1,0.6,0.05,-0.001190201,0.0129408892,0.0107312761,-0.0009975052,-0.0079817137,-0.0255162936,-0.0717592432,-0.0658124144,-0.0037266748,-0.154899826,0.1360463403,0.8506039723,0.7858666225,0.0824239778,0.5960519729,,,,0.052633164,0.0034425062,0.0247031249,0.0379133502,0.0033780913,0.0427666605,-0.5121930796,-0.6595733024,-0.2494479005,-0.1764699282,-0.3525178145,0.7560965398,0.8297866512,0.6247239503,0.5882349641,0.6762589072,0.2439034602,0.1702133488,0.3752760497,0.4117650359,0.3237410928,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
2026-08-03T09:31:46Z,16.0599994659,0.0012467923,0.0012460157,-0,0.0012467923,0,0.0012469113,-0.0000943381,-0.0034382321,-0.0039624768,-0.0018057343,-0.0018141711,-0.3,-0.5,-0.2666666667,0,-0.2666666667,0.6,0.7,0.6,0.4,0.6166666667,0.3,0.2,0.3333333333,0.4,0.35,,,,0,,,,0,,,,0.2,,,,0.8,,,,-0.6,1.0010585785,1.0194894517,1.0418223771,1.001494454,1.0599523004,,,,1.0099626309,,,,0.9975094016,0.9987547602,1,1.0024907171,0.9987547602,1.0317559306,1.0031133964,1.0354918875,1.0759652093,1.0031133964,1.0927770748,0.6,0.3,0.2,0.6,0.1,-0.0006340569,0.0131737531,0.015633536,0.0021170145,-0.0064342533,-0.008642055,-0.071139467,-0.0684454942,0.0018714147,-0.1502645614,0.0107537661,0.8199569253,0.8030600245,0.6717343438,0.5927312244,,,,0.1999961853,0.0026129676,0.0218945233,0.0382720696,0.0031158035,0.0408084068,-0.2413815783,-0.6507939712,-0.2633929522,0.1034451007,-0.3429952381,0.6206907891,0.8253969856,0.6316964761,0.4482774497,0.671497619,0.3793092109,0.1746030144,0.3683035239,0.5517225503,0.328502381,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
